label,Title,Name,Tahun,Abstract
Teknologi,PENERAPAN ALGORITMA A STAR (A*) UNTUK PENCARIAN RUTE TERPENDEK PADA JASA EKSPEDISI DI KOTA SEMARANG,"Fatma, Febriyan Adi",2019,"Pada tahun 2017 e-commerce mulai sangat diminati oleh masyarakat. Berbagai kebutuhan selalu dapat di jumpai di berbagai perusahaan e-commerce seperti Tokopedia, Bukalapak, Shopee menjadikan masyarakat mempunyai gaya hidup yang serba instan, dimana masyarakat pada masa sekarang malas bepergian ke took konvensional dan membeli barang kebutuhannya secara langsung dan lebih memilih berbelanja di online karna dirasa lebih menghemat waktu dibandingkan pergi ke toko konvensional. Dengan adanya gaya hidup masyarakat seperti ini menjadikan jasa pengiriman barang sangatlah dibutuhkan untuk memenuhi gaya hidup masyarakat yang serba instan, namun banyak permasalahan yang dihadapi pada proses pendistribusian. Dengan algoritma A Star penulis mencoba menyelesaikan permasalahan pada saat pengiriman barang pada jasa ekspedisi yang ada di Kota Semarang untuk mencari rute terpendek. Output dari sistem yang dibuat adalah berupa jalur terpendek berwarna biru dari werehouse ke lokasi agen dan rekomendasi jalur yang dapat dilalui berwarna abu-abu.

Kata Kunci : rute terpendek, algoritma A Star, jasa ekspedisi barang di Kota Semarang"
Teknologi,SISTEM PENDUKUNG KEPUTUSAN UNTUK PENILAIAN KINERJA VENDOR MENGGUNAKAN METODE WEIGHTED PRODUCT (STUDI KASUS: PT PLN UP3 SEMARANG),"FURQON, ROSYIKAL",2019,"Kinerja vendor dapat menjadi tolak ukur kinerja perusahaan. Baik buruknya kinerja vendor secara tidak langsung akan berdampak pada citra perusahaan. Sebagai upaya perbaikan kinerja vendor salah satunya adalah melakukan penilaian terhadap vendor untuk mengetahui kinerja dan menentukan tindak lanjut yang diperlukan untuk menjaga kinerja perusahaan. Berdasarkan permasalahan tersebut akan dibangun sistem komputerisasi untuk melakukan penilaian kinerja vendor menggunakan metode Weighted Product (WP). Metode weighted product merupakan metode untuk menyelesaikan Multi Attribute Decision Making (MADM). Weighted Product menggunakan teknik perkalian untuk menghubungkan rating attribute, dimana rating tiap atribut harus dipangkatkan terlebih dahulu dengan atribut bobot yang bersangkutan. Pembangunan sistem ini menggunakan bahasa pemrograman Javascript. Hasil dari penerapan sistem yang dibangun menunjukkan akurasi yang dihasilkan mencapai 100% berdasarkan perbandingan sistem pendukung keputusan dengan perhitungan manual.

Kata Kunci: Kinerja, Weighted Product (WP), Javascript"
Teknologi,IMPLEMENTASI ALGORITMA FISHER YATES UNTUK MENGACAK ANGGOTA KELOMPOK DISKUSI PADA APLIKASI PEMBELAJARAN,"FITARI, FITARI",2019,"Perkembangan teknologi yang sangat pesat di era globalisasi telah memberikan banyak manfaat dalam kemajuan bidang pendidikan. Akan tetapi, banyak sekolah yang masih memberlakukan pembelajaran konvensional dan keterbatasan memanfaatkan TIK dalam pembelajaran. Diperlukan sebuah sumber belajar yang memanfaatkan teknologi, yaitu sebuah aplikasi pembelajaran. Di dalam aplikasi pembelajaran dapat dimanfaatkan untuk pembuatan grup diskusi dengan cara mengacak anggota kelompok diskusi agar pemilihan ang¬¬¬gota kelompok dapat berjalan dengan adil. Maka dari itu penulis mengimplemen¬tasikan al¬goritma fisher yates un¬tuk meng¬¬acak anggota kelompok diskusi pa¬¬da aplikasi pem¬belajaran. Aplikasi ini dibuat menggunakan bahasa pemrograman PHP dan database MySQL serta menggunakan model komunikasi client-server. Kesimpulan yang diperoleh dari penelitian ini yaitu algoritma fisher yates kurang efektif jika digunakan untuk pembuatan kelompok diskusi. Algoritma fisher yates tidak menghasilkan kombinasi angka yang efektif karena terdapat pengulangan kombinasi angka di beberapa kali pengacakan.

Kata kunci : aplikasi pembelajaran, kelompok diskusi, algoritma fisher yates"
Teknologi,SISTEM INFORMASI PERIJINAN PASAR DI KANTOR DINAS PERDAGANGAN SEMARANG BERBASIS WEB,"FATMAWATI, DWI SEPTI",2019,"Semarang Ibukota Jawa tengah memiliki berbagai fasilitas yang memadai. Mulai dari pusat perbelanjaan, sarana pendidikan, sarana transportasi.Yang menonjol dari kota Semarang adalah banyaknya sarana tempat perbelanjaan. Mulai dari kuliner hingga pakaian dan kebutuhan sehari-hari. Sebagai kota Metropolitan dan ibu kota Propinsi Jawa Tengah, Semarang juga memiliki fasilitas yang sangat memadai. Pesatnya perkembangan teknologi informasi dalam dekade terakhir ini sangat berpengaruh terhadap berbagai aspek kehidupan di dunia pada umumnya dan Indonesia pada khususnya. Terutama kantor-kantor yang memiliki akses pengolahan data yang besar, karena pengolahan data yang sudah tidak mungkin lagi menggunakan cara manual dan kurang efektif serta efisien. Contonhya proses pelayanan perijinan di Dinas Perdagangan kota Semarang masih dilakukan secara manual. Oleh karena itu tugas akhhir ini mengembangkan Sistim Informasi yang akan menggantikan proses pelayanan perijinan di Dinas Kota Semarang berbasis web secara online. Dengan menggunakan teknologi PHP dan Database Xampp, maka aplikasi ini dapat melakukan proses perijinan secara cepat dan tepat serta pengolahan database dalam skala besar. 

Kata Kunci :Dinas Kota Semarang,Perijinan,Sistim Informasi"
Teknologi,SISTEM REKRUTMEN KARYAWAN KOPERSEMAR MENGGUNAKAN METODE FMADM DAN SAW,"Echwanudin, Ulfa Andik",2019,"Dalam proses rekrutmen karyawan KOPERSEMAR masih menggunakan sistem konvensional yang mengharuskan pelamar kerja mengumpulkan berkas lamaran, terkadang pelamar juga tidak dipanggil untuk mengikuti kegiatan tes masuk kerja karena berkas yang terlalu banyak  menumpuk. HRD (Human Resource Development) juga kesulitan karena melakukan cek berkas tiap pelamar pada saat dibukanya rekrutmen karyawan.Fuzzy MADM merupakan suatu metode untuk mencari sebuah alternatif optimal dari sejumlah alternatif yang memiliki kriteria tertentu, FMADM pada intinya menentukan bobot dari setiap atribut yang dilanjutkan dengan proses perankingan yaitu menyeleksi serta mengurutkan alternatif yang sudah ada (Kaswidjanti, Aribowo, & Wicaksono, 2014). Dalam penelitian ini dilakukan eksperimen dengan menggunakan metode Fuzzy MADM (Multiple Additive Decision Making) dan pembobotan SAW (Simple Additive Weighting).Aplikasi yang telah dibuat melakukan implementasi metode FMADM dan SAW untuk membantu mendukung keputusan bagian HRD (Human Resource Development) saat mengambil keputusan menentukan penerimaan karyawan di KOPERSEMAR. Serta membantu pimpinan untuk dapat melihat hasil nilai dan penilaian rekrutmen calon karyawan.

Kata Kunci : Sistem Rekrutmen Karyawan Kopersemar, Metode FMADM dan SAW"
Teknologi,PERANCANGAN SISTEM REKOMENDASI ITEM BELANJA PADA TRANSAKSI TOKO BERKAHH RSV SEMARANG MENGGUNAKAN ALGORITMA APRIORI,"ENESTI, WILIH RISMA",2019,"Pelanggan merupakan sebuah aset yang berharga  bagi Toko Berkahh RSV yang berada di Jl. Raya Tunggu No.9 Semarang.  pelanggan berperan penting atas suksesnya bisnis di Toko Berkah RSV. Untuk itu kepuasan pelanggan dan penjualan produk adalah hal yang penting bagi perusahaan untuk strategi bisnis ke depan. Market Basket Analysis adalah salah satu metode yang  bermanfaat dan bias digunakan untuk keperluan strategi pemasaran, desain katalog serta proses pembuat keputusan bisnis pada lingkungan marketing. Market Basket Analysis juga dapat di gunakan untuk menganalisa kebiasaan pelanggan berdasarkan kebiasan transaksi mereka. Untuk menganasi kebiasaan pelanggan dapat digunakan algoritma apriori . Algoritma Apriori digunakan untuk  mengetahui pola transaksi dari penjualan kepada konsumen. Dalam algoritma apriori terdapat 3 tahapan yaitu pembentukan kandidat, penghitungan kadidat support dari setiap kandidat  dan Menetapkan pola frekuensi..dalam pembetukan kadidat ditentukan min support yang akan di pakai untuk kadidat yang berikutnya. Dalam penelitian ini min support dan min conffiden yang di pakai adalah 0,1 dan 0,6 yang akan di jadikan rule.  Rule tersebut dapat dijadikan rekomendasi pelanggan ketika membeli produk tertentu, missal jika pelanggan membeli produk A maka dapat di rekomendasiakn untuk membeli produk B, C dan D.

Kata Kunci: Toko Berkahh RSV, Market Basket Analysis, Algoritma Apriori"
Teknologi,SISTEM PREDIKSI PENJUALAN SEPATU MENGGUNAKAN DOUBLE EXPONENTIAL SMOOTHING (STUDI KASUS: TOKO SEPATU FIZ BOYS SEMARANG),"CHANDRA, PUNGKY ADE",2019,"FIZ BOYS merupakan suatu usaha yang bergerak dibidang penjualan sepatu seperti kets, sneaker, sports dan sebagainya. Dengan banyaknya macam-macam produk sepatu menjadikan daya jual serta permintaan pelanggan menjadi tidak menentu. Sehingga manajemen stok barang sangat penting untuk menjadikan pengelolaan lebih baik. Karena apabila terjadi kelebihan stok barang maka kualitas barang akan menjadi buruk dan terjadi penumpukan barang pada gudang. Untuk mengatasi permasalahan diatas, maka penulis mengusulkan diperlukan suatu sistem untuk memprediksi banyaknya barang yang harus dipesan dari supplier. Sehingga tidak terjadi lagi penumpukan stok barang yang dapat merugikan pihak pemilik toko. Dalam penelitian ini menggunakan metode double exponential smooting untuk memprediksi data yang mengalami trend kenaikan dan apabila data yang digunakan semakin bayak dalam perhitungan prediksinya maka persentase error prediksi akan semakin kecil, begitu juga sebaliknya. Untuk mengukur tingkat kesalahan akurasi digunakan MAPE, MAD, MSE.

Kata Kunci : FIZ BOYS, Prediksi, Double Exponential Smoothing, MAD, MAD, MSE"
Kesehatan,IDENTIFIKASI DAGING AYAM SEGAR DENGAN ALGORITMA JARINGAN SYARAF TIRUAN BERBASIS ANDROID,"CAHYO, NOVA CATUR ANGGI",2019,"Penelitian ini bertujuan untuk membuat suatu sistem yang bisa mengidentifikasi daging ayam berdasarkan nilai red, green, blue dari ekstrasi gambar daging. Sistem ini dibangun dengan menerapkanan metode jaringan syaraf tiruan backpropagation sebagai algoritmanya. Metode ini dipilih karena nilai akurai yang diperoleh sangat baik. Jaringan syaraf tiruan dapat menyelesaikan masalah melalui proses belajar dari contoh-contoh yang diberikan. Selama pembelajaran itu pola masukan disajikan berserta dengan pola keluaran yang diinginkan, ketika nilai keluaran tidak sesuai jaringan syaraf tiruan akan melakukan perubahan bobot sampai menghasilkan keluaran yang sesuai, hasil keluaran tersebut yang akan menjadi penentu jenis dari daging ayam. Pengujian sistem ini dilakukan dengan 60 gambar daging menghasilkan nilai akurasi 86,67%, presisi ayam segar 0,65, presisi ayam formalin 0,95 dan presisi ayam busuk 1 dengan rata-rata presisi 0,87.  Dengan dibangunnya sistem ini diharapkan dapat membantu dan mempermudah dalam mengidentifikasi daging ayam."
Teknologi,SISTEM PENGUKURAN KEBUTUHAN SUMBER DAYA PENGEMBANGAN PERANGKAT LUNAK DENGAN MENGGUNAKAN METODE FUNCTION POINT,"BADI I., MUH. SYAKUR",2019,"Kebutuhan Sumber Daya Pengembangan Perangkat Lunak menjadi suatu hal yang penting dalam pembangunan proyek perangkat lunak. kebutuhan sumber daya perangkat lunak dapat diukur dengan dua cara yakni dengan melakukan pengukuran secara langsung dan pengukuran tidak langsung. pengukuran kualitas suatu perangkat lunak secara langsung dapat dilakukan dengan menggunakan metode Lines of Code (LOC), sedangkan untuk melakukan  pengukuran tidak langsung metode yang paling sering  digunakan adalah metode function point (FP). Kedua metode ini jika dibandingkan memiliki perbedaan yang sangat signifikan dimana dalam penggunaan metode LOC perangkat lunak diukur berdasarkan bahasa pemrograman yang digunakan dalam mengembangkan suatu perangkat lunak. Pengukuran kebutuhan sumber daya pengembangan perangkat lunak pada penelitian ini menggunakan metode function point. FP adalah metode pengukuran perangkat lunak yang komponennya terdiri dari beberapa komponen yang mempengaruhi fungsionalitas suatu perangkat lunak yakni External Input (EI), External Input (EI), External Inquiry (EQ), Internal Logical File (ILF), dan External Interface File (EIF). Sistem akan menetukan nilai function point berdasarkan DFD perangkat lunak yang sebelumnya telah diubah kedalam bahasa xml dengan menggunakan aplikasi visual paradigm.

Kata kunci: kebutuhan sumber daya, function point  (FP), lines of code (LOC)"
Teknologi,SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN GURU FAVORIT MENGGUNAKAN METODE TECHNIQUE FOR ORDER PREFERENCE BY SIMILARITY TO IDEAL SOLUTION (TOPSIS) (STUDI KASUS : SMK NEGERI 1 SLAWI),"BACHRI, SAEPUL",2019,"Memiliki guru, staf pengajar yang profesional merupakan sebuah keharusan bagi sekolah dalam melaksanakan proses pendidikan yang bermutu, demikian pada SMK Negeri 1 Slawi. Untuk itu, sekolah selalu mendorong peningkatan profesionalitas guru dan meningkatkan kualitas sistem tenaga kependidikan. Sistem pendukung keputusan merupakan suatu sistem yang digunakan untuk membantu proses pengambilan keputusan dalam suatu organisasi atau perusahaan dengan menerapkan metode yang sesuai dengan bidang keputusan yang diambil. Pengambilan keputusan secara manual tanpa menggunakan SPK akan menghasilkan penilaian yang tidak objektif dan tidak tepat. Metode TOPSIS (Technique for order preference by similarity to ideal solution) merupakan salah satu metode pengambilan keputusan multi kriteria dengan menerapakan bobot nilai pada setiap kriteria. Pemilihan metode TOPSIS ini dibandingkan dengan metode SPK yang lain yaitu metode ini didasarkan pada prinsip bahwa alternatif yang terpilih harus mempunya jarak terdekat dengan solusi ideal postif dan jarak terjauh dari solusi ideal negatif. Sistem ini memungkinkan pihak sekolah untuk menentukan aspek penilaian berdasarkan kebutuhan sekolah. Sistem pendukung keputusan ini diharapkan dapat membantu dalam pemilihan guru terbaik.

Kata kunci: Sistem pendukung keputusan, Guru, TOPSIS"
Teknologi,IMPLEMENTASI METODE BROWN’S DOUBLE EXPONENTIAL SMOOTHING UNTUK PREDIKSI HASIL PERTANIAN PADI DI KABUPATEN SEMARANG,"Anggitasari, Dwi",2019,"Badan Pusat Statistik (BPS) Kabupaten Semarang mencatat dalam satu dekade terakhir, lebih dari 36.000 petani di Kabupaten Semarang beralih profesi. Terdapat dua kecamatan dari 19 Kecamatan yang paling drastis penurunan jumlah petaninya, yakni Ambarawa dan Tuntang. Penurunan jumlah petani mayoritas terjadi pada petani gurem yang mengolah lahan kurang dari 0,5 hektar. Jika jumlah petani dan lahan sawah terus berkurang, tentu akan berpengaruh terhadap hasil pangan. Secara terpisah, Distanbunhut Kabupaten Semarang melakukan mekanisasi dengan memperbanyak traktor, thresher, rice mile, perbaikan infrastruktur jalan usaha tani, alat angkut dari ladang dan peningkatan SDM secara berkala. Selain upaya untuk meningkatkan minat bercocok taman, perencanaan yang efektif dan pemantauan hasil produksi padi dalam menjaga stabilitas pertanian juga diperlukan.
Prediksi merupakan alat bantu yang penting. Dalam penelitian ini menggunakan metode prediksi brown’s double exponential smoothing untuk mengetahui nilai taksiran satu tahun mendatang. Dari implementasi metode tersebut  menghasilkan prediksi produksi panen padi pada tahun 2019 yaitu 255.078,41 ton dengan mean absolute percentage error  2,58%, berdasarkan nilai rata-rata percentage error tersebut, tingkat kesalahan prediksi masuk kedalam kategori rendah karena percentage error kurang dari 10 %.

Kata kunci : Panen Padi, Prediksi, Brown’s Double Exponential Smoothing, Mean Absolute Percentage Error"
Teknologi,IMPLEMENTASI METODE ANALYTICAL HIERARCHY PROCESS UNTUK PEMILIHAN PENERIMA BEASISWA ANAK KARYAWAN PT PURA BARUTAMA UNIT PURA KERTAS KUDUS,"Andi Prastyo, Andi Prastyo",2019,"Beasiswa merupakan salah satu bentuk bantuan terhadap siswa dalam hal bantuan keuangan agar pendidikan yang ditempuh tetap berjalan dengan baik. Dalam pemilihan penerima beasiswa di PT Pura Barutama Unit Pura Kertas Kudus, karyawan yang ingin mengajukan beasiswa tersebut harus memenuhi kriteria-kriteria dengan aturan yang telah ditentukan perusahaan. Metode yang digunakan dalam perancangan sistem pendukung keputusan ini adalah metode Analytical Hierarchy Process. AHP dipilih karena mampu dalam memecahkan masalah multi kriteria. Berdasarkan hasil pembangunan sistem pendukung keputusan tersebut diharapkan sistem yang dibuat bisa memudahkan perusahaan dalam proses pendaftaran, seleksi dan penerimaan beasiswa yang tepat sasaran serta bersifat transparansi. Sistem ini mampu menghasilkan perhitungan yang lebih detail dari perhitungan manual sebelumnya, sehingga memudahkan kinerja admin.

Kata Kunci: Beasiswa, AHP, Sistem Pendukung Keputusan, Karyawan, Analytical Hierarchy Process"
Teknologi,PENERAPAN METODE TOPSIS SEBAGAI SISTEM PENDUKUNG KEPUTUSAN UNTUK MENENTUKAN PENGURANGAN KARYAWAN (STUDI KASUS : CV. RUDI TEKNIK),"Ahmad, Fandi",2019,"Rudi teknik merupakan sebuah perusahaan perseorangan yang menyediakan jasa pemasangan dan perbaikan air conditioner. Dengan pengalaman yang sudah bertahun-tahun, banyak perusahaan yang melakukan kerja sama dengan rudi teknik ini.  Namun masalah yang sering dihadapi pimpinan rudi teknik yaitu masih sering bingung dalam menentukan suatu keputusan yang akan diambil. Seringkali pimpinan masih menggunakan cara-cara yang belum memiliki prinsip keadilan, sebagai contoh adalah dalam menentukan pengurangan karyawan.            
Sistem Pendukung Keputusan (SPK) adalah sebuah sistem yang dapat membantu dalam mengambil suatu keputusan, dimana sistem informasi ini berbasis komputer yang mengkombinasikan model dan data yang bertujuan untuk menyediakan dukungan kepada pengambil keputusan, juga memberi solusi dalam memecahkan suatu masalah. Metode TOPSIS (Technique for Order of Preference by Similarity to Ideal Solution) dapat digunakan untuk memecahkan suatu masalah dalam menentukan pengurangan karyawan menggunakan pengolahan data. Dengan pengolahan data maka dalam menentukan pengurangan karyawan akan sangat membantu pimpinan dalam mengambil keputusan. Selain itu data karyawan juga akan tersimpan dalam komputer, hal ini akan mengurangi resiko kehilangan data karyawan dan akan memudahkan dalam pencarian data karyawan.

Kata Kunci : Sistem Informasi, Sistem Pendukung Keputusan, TOPSIS, Penentuan Pengurangan Karyawan"
